id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,Recip(((((Abs(-2.0984212538670266) ^ x0) / x0) * -11.403154359679776) + 35.65574023749332)),-2.0984212538670266;-11.403154359679776;35.65574023749332,11,3.445374553682663,3.445374553682663,3.445374553682663,-2.176687175676748,-2.176687175676748,-2.176687175676748,3.445374553682663,3.445374553682663,3.445374553682663,36.83298765096529,36.83298765096529,36.83298765096529
