id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,(Abs(-0.22007701418792544) ^ Recip((Recip((0.11027312550315176 - x0)) - x0))),-0.22007701418792544;0.11027312550315176,10,9.065252839716155e-3,9.065252839716155e-3,9.065252839716155e-3,0.8561472647497453,0.8561472647497453,0.8561472647497453,9.065252839716155e-3,9.065252839716155e-3,9.065252839716155e-3,20.024696471470882,20.024696471470882,20.024696471470882
