id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,(((Abs(x0) ^ (-446.1976443213989 * x1)) * x1) * 21.852998881541694),-446.1976443213989;21.852998881541694,10,0.3068868325690607,0.3068868325690607,0.3068868325690607,-11.019188208109073,-11.019188208109073,-11.019188208109073,0.3068868325690607,0.3068868325690607,0.3068868325690607,14.791828044475963,14.791828044475963,14.791828044475963
