id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,(Abs(0.9503948315355576) ^ (Abs((((Abs(-0.7615842610275254) ^ x0) + x0) + -0.5727612662554235)) ^ 0.9292494345185457)),0.9503948315355576;-0.7615842610275254;-0.5727612662554235;0.9292494345185457,14,7.374325716598334e-4,7.374325716598334e-4,7.374325716598334e-4,0.9915271856543834,0.9915271856543834,0.9915271856543834,7.374325716598334e-4,7.374325716598334e-4,7.374325716598334e-4,21.62358263081117,21.62358263081117,21.62358263081117
