id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,(Abs(-0.9591335557535021) ^ ((x0 * 0.9646258867358525) + (Abs(-0.14878267828195677) ^ x0))),-0.9591335557535021;0.9646258867358525;-0.14878267828195677,11,3.786703604091466e-2,3.786703604091466e-2,3.786703604091466e-2,0.5649224369473014,0.5649224369473014,0.5649224369473014,3.786703604091466e-2,3.786703604091466e-2,3.786703604091466e-2,17.979892718101475,17.979892718101475,17.979892718101475
