id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,((Abs((-0.14806352522525026 * x0)) ^ -0.23417785463021576) + -6.318365450452387e-2),-0.14806352522525026;-0.23417785463021576;-6.318365450452387e-2,8,1.303375897509345e-3,1.303375897509345e-3,1.303375897509345e-3,0.9489534298785772,0.9489534298785772,0.9489534298785772,1.303375897509345e-3,1.303375897509345e-3,1.303375897509345e-3,15.524316324418434,15.524316324418434,15.524316324418434
