id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,((((Abs((Abs(x0) ^ x0)) ^ -1.2657321478324115) + 0.3310054076249606) * x0) + 0.736219061434305),-1.2657321478324115;0.3310054076249606;0.736219061434305,13,3.4224717382141836e-3,3.4224717382141836e-3,3.4224717382141836e-3,0.9456902163057352,0.9456902163057352,0.9456902163057352,3.4224717382141836e-3,3.4224717382141836e-3,3.4224717382141836e-3,18.372641211593887,18.372641211593887,18.372641211593887
