id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,x0,0.49575133070227195;-0.49297743339980427;-0.7375894135620755,1,1.9033658299301064,1.9033658299301064,1.9033658299301064,0.9030561247917226,0.9030561247917226,0.9030561247917226,2584.1110134174896,2584.1110134174896,2584.1110134174896,2594.515579690718,2594.515579690718,2594.515579690718
1,Recip((Abs(x0) ^ -0.5022182121349692)),-0.5022182121349692;0.2281714642050738;-0.4915453249379094;-0.7496127461359328,5,14.816777221725195,14.816777221725195,14.816777221725195,0.24533908333085896,0.24533908333085896,0.24533908333085896,752.215186416528,752.215186416528,752.215186416528,8527.979499726487,8527.979499726487,8527.979499726487
2,(Recip((Abs(x0) ^ -0.5256035577963847)) + x0),-0.5256035577963847;8.954690184311e-2;-0.5132598171560799;0.7304889425754606,7,2.0612988827214322,2.0612988827214322,2.0612988827214322,0.8950121419060852,0.8950121419060852,0.8950121419060852,-843.5644732908074,-843.5644732908074,-843.5644732908074,1827.603411687245,1827.603411687245,1827.603411687245
3,(0.18819279592629357 - ((-0.5405325272714687 * x0) - x0)),0.18819279592629357;-0.5405325272714687;0.1064550314995873;-0.5029976668818374;0.730362544454727,7,5.418618477510667,5.418618477510667,5.418618477510667,0.7240142356110544,0.7240142356110544,0.7240142356110544,-648.1168742208238,-648.1168742208238,-648.1168742208238,37043.64198076789,37043.64198076789,37043.64198076789
4,(0.33946858241548183 - ((Abs(-0.4448112371511927) ^ (Abs(-5.134098914458628e-3) ^ x0)) + x0)),0.33946858241548183;-0.4448112371511927;-5.134098914458628e-3;8.281598491757584e-2;-0.5019628760678163;-0.7408897172052189,11,86.76696791770046,86.76696791770046,86.76696791770046,-3.4192902792223823,-3.4192902792223823,-3.4192902792223823,-986.2330242881586,-986.2330242881586,-986.2330242881586,169077.1160080258,169077.1160080258,169077.1160080258
